id,vin,price,miles,stock_no,year,make,model,trim,body_type,vehicle_type,drivetrain,transmission,fuel_type,engine_size,engine_block,seller_name,street,city,state
7d1f0536-64e1,5UXZV8C55DL426400,20400,64762,P1706,2013,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,honda of princeton,987 State Rd,Princeton,NJ
cdd412f5-b563,1FMFU15598LA57974,8990,137326,zA57974,2008,Ford,Expedition,XLT,SUV,Truck,RWD,Automatic,Unleaded,5.4,V,universal auto sales,6421 Jefferson Davis Hwy,Spotsylvania,VA
740bc8a6-7652,1GCWGAFP5L1191168,26104,9152,M234230A,2020,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,hendrick kia of concord,7550 Hendrick Auto Plaza Nw,Concord,NC
60de5fd9-83fc,KL8CB6S96FC754610,8788,73760,JU11106A,2015,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,blaise alexander nissan muncy,10 Alexander Dr,Muncy,PA
33cad9d3-5c81,1GCEC14W5YZ363760,5999,151005,363760,2000,Chevrolet,Silverado,LS,Pickup,Truck,RWD,Manual,Unleaded,4.3,V,highway 12 motorsports,5110 Ashland City Hwy,Nashville,TN
e25822bb-87d0,WDBPJ76J13A036295,10900,102000,,2003,Mercedes-Benz,CL-Class,CL600,Coupe,Car,RWD,Automatic,Premium Unleaded,5.5,V,vintage motors,6176 South Bay Road,Cicero,NY
740010e4-5d8c,ZACNJBB16KPJ98887,21988,14748,HM0261,2019,Jeep,Renegade,Latitude,SUV,Truck,4WD,Automatic,Premium Unleaded; Unleaded,1.3,I,o'brien toyota,2550 N. Shadeland Ave.,Indianapolis,IN
aadec57f-2e52,ZACNJBD15KPK38180,25300,4116,D21825,2019,Jeep,Renegade,Limited,SUV,Truck,4WD,Automatic,Unleaded,1.3,I,carsense,301 Park Manor Drive,Pittsburgh,PA
53b67ec4-792b,3C6UR5DJ6EG321381,33997,94016,21T080A,2014,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,twin lakes chrysler dodge jeep ram,114 N 8th St,Monticello,IN
5f1e9627-02bb,1GCWGBFF1G1211032,27925,25077,12226P,2016,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,rolls-royce motor cars raleigh,5401 Capital Boulevard,Raleigh,NC
3b2a9e86-ac55,ZAM45VLA9H0243642,64991,36312,MB1664A,2017,Maserati,GranTurismo,Sport,Coupe,Car,RWD,Automatic,Premium Unleaded,4.7,V,hendrick chevrolet cary,100 Auto Mall Drive,Cary,NC
feddd1ba-11fe,WDDUG8CB9EA041873,42998,99837,4629,2014,Mercedes-Benz,S-Class,S550,Sedan,Car,RWD,Automatic,Premium Unleaded,4.7,V,central auto,3311 Fulton Ave,Sacramento,CA
b57fcaec-5333,4JGDF7CE7DA246376,,60923,1084,2013,Mercedes-Benz,GL-Class,GL450,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,champion auto hillside,22 Doremus Pl,Hillside,NJ
469a0221-3d80,1FMPU16566LA17965,,183574,TA17965,2006,Ford,Expedition,XLT Sport,SUV,Truck,4WD,Automatic,Unleaded,5.4,V,hammer cars,4460 Legendary Drive,Destin,FL
33184eec-8cbe,WBAYF8C55DDE59241,29995,77483,11879,2013,BMW,7 Series,750i,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,quality auto center of springfield,345 U.S. 22,Springfield,NJ
3837a4ee-c35c,SCFHDDAJ8BAF01807,54999,70826,1610,2011,Aston Martin,Rapide,Base,Hatchback,Car,RWD,Automatic,Premium Unleaded,5.9,V,kayalar motors,16230 Farm To Market Road 529,Houston,TX
bb6d7734-6ca5,WAUBVAFB4AN012047,8998,162478,15364JV,2010,Audi,A6,Prestige,Sedan,Car,4WD,Automatic,Premium Unleaded,4.2,V,price pro,1671 Toll Gate Drive,Maumee,OH
ffa2c0a4-825e,ML32A5HJ1KH004887,9900,81482,F1245A,2019,Mitsubishi,Mirage,LE,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,ft. walton mitsubishi,350 Beal Parkway Nw,Fort Walton Beach,FL
9b3a6d72-55de,1FTNE1EL4CDA44029,9981,202478,PCAA44029,2012,Ford,E-Series Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,feldman hyundai of new hudson,30492 Lyon Center Drive,New Hudson,MI
e8f420fb-ee0d,5UXJU2C50KLN64002,71872,27246,87593,2019,BMW,X5,50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,grayson bmw,10671 Parkside Dr,Knoxville,TN
62c10bbf-ee5f,3C6TR5EJ8HG611961,48300,51342,K2599A,2017,RAM,Ram 2500 Pickup,Power Wagon,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,elm creek auto group,401 U.s. 59 Loop South,Livingston,TX
46eb38fe-bce6,1FMJU1K53DEF66214,16972,117816,66214H,2013,Ford,Expedition,Limited,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,classic auto group galveston,8020 Broadway Street,Galveston,TX
6b7c7e18-ff28,5UXZV8C56BL419078,7997,147086,TG-1204,2011,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,drive n-motion,8521 Washington Street,Thornton,CO
44ecf5f7-c973,ZAMHJ45A690045316,39577,22008,K1476,2009,Maserati,GranTurismo,S,Coupe,Car,RWD,Automatic,Premium Unleaded,4.7,V,castle buick gmc,7400 W Cermak Rd,Riverside,IL
8d583860-6592,WUAC6AFR1DA900920,39977,48286,920,2013,Audi,RS 5,Base,Coupe,Car,4WD,Automatic,Premium Unleaded,4.2,V,kelly motorcars,2880 Bergey Road Q,Hatfield,PA
af6ebc6e-f266,WAUSFAF22LN018963,86577,11342,P51143,2020,Audi,S7,Prestige,Sedan,Car,4WD,Automatic,Premium Unleaded,2.9,V,hendrick subaru southpoint,200 Kentington Drive,Durham,NC
798f596e-4a16,WBY1Z4C55FV278430,18989,43794,P8516,2015,BMW,i3,Base,Hatchback,Car,RWD,Automatic,Electric / Premium Unleaded,0.6,I,covert country hutto,1200b Hwy 79 E,Hutto,TX
1eeb2db1-adcd,3C6UR5CJ4GG325336,,49114,CU1729,2016,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,sutton acura,4796 Riverside Drive,Macon,GA
c2e0145a-640d,WBSJF0C01LCE38801,97531,4424,M07419A,2020,BMW,M5,Base,Sedan,Car,4WD,Automatic,Premium Unleaded,4.4,V,hendrick acura southpoint,212 Kentington Drive,Durham,NC
7cc7ad44-ea97,WBAHL83528DT12838,10000,77081,H980A2,2008,BMW,7 Series,Alpina B7,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,blade chevrolet & rvs,1100 Freeway Drive,Mount Vernon,WA
dcbe4e3c-6771,1GNET16S746123171,7495,127895,13916,2004,Chevrolet,TrailBlazer,LS,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,carlyle auto sales,1708 Broadway,Rockford,IL
af46d205-aef1,3C6MR5AJ5HG571686,31262,46761,AJMTF0508C1,2017,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,briggs buick gmc -manhattan,2312 Stagg Hill Rd,Manhattan,KS
8d79c8ba-d900,WBAKB8C57CC964880,20499,56808,TCC964880,2012,BMW,7 Series,750Li,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,audi central houston,2120 Southwest Fwy,Houston,TX
ebabd3cd-1daa,1B7HC13Z1VJ591824,4900,65289,GMMM35,1997,Dodge,Ram Pickup,ST,Pickup,Truck,RWD,Automatic,Unleaded,5.2,V,pruitt ford,912 Sheppard Road,Burkburnett,TX
48ec93cd-0fc3,1J8HG48N46C210848,2900,205969,FM1243A,2006,Jeep,Commander,Base,SUV,Truck,4WD,Automatic,Unleaded,4.7,V,lithia auto stores,150 North Bartlett,Medford,OR
12fcc1fb-4bc7,KL79MPSL9MB004101,27650,3079,M65852A,2021,Chevrolet,Trailblazer,LT,SUV,Truck,FWD,Automatic,Unleaded,1.3,I,rick hendrick chevrolet naples,5665 N. Airport Pulling Road,Naples,FL
6a40ce6e-7b74,4JGDF7DE0HA742186,46481,85201,R3962,2017,Mercedes-Benz,GL-Class,GL550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,westgate imports,6312 Westgate Road,Raleigh,NC
5b73abca-d73a,ML32A3HJ3KH005544,10997,1795,5544,2019,Mitsubishi,Mirage,ES,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,turnersville chrysler dodge jeep ram,3100 Route 42,Turnersville,NJ
7b582f85-0333,3C6UR5FJ4FG627915,47785,49297,38084A,2015,RAM,Ram 2500 Pickup,Laramie,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,loveland ford,3905 Mountain Lion Drive,Loveland,CO
a81b54d2-3ee4,1GNDT13S452122116,,230761,T005,2005,Chevrolet,TrailBlazer,LT,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,zs auto sales,7500 Sheridan Rd,Kenosha,WI
728edb6f-1796,WBAYM1C58DDZ02475,28995,80794,V3650,2013,BMW,6 Series,650i,Coupe,Car,4WD,Automatic,Premium Unleaded,4.4,V,hyman bros. mitsubishi,11650 Midlothian Turnpike,Midlothian,VA
c0cb6b98-1f97,1G1AK55FX67711271,3977,87808,S5139T,2006,Chevrolet,Cobalt,LS,Sedan,Car,FWD,Manual,Unleaded,2.2,I,penn auto group,1211 Hanover Ave,Allentown,PA
8e5c2927-7319,WBAKB8C54BCY66002,15999,117284,PY66002,2011,BMW,7 Series,750Li,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,vectra auto sales,3803 S Redwood Rd,West Valley City,UT
25d4706d-e635,ML32A3HJ5FH032248,9438,60642,211619B,2015,Mitsubishi,Mirage,DE,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,covert auto group,11750 Research Blvd,Austin,TX
1c2d25bc-fbfc,WDDLJ9BB8JA205130,52988,28608,M04430A,2018,Mercedes-Benz,CLS-Class,CLS550,Coupe,Car,4WD,Automatic,Premium Unleaded,4.7,V,hendrick chevrolet hoover,1620 Montgomery Highway,Hoover,AL
250496b4-56f8,5UXCX6C03L9B40651,96500,9700,L9B40651,2020,BMW,X7,M50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,mclaren philadelphia,1631 W Chester Pike,West Chester,PA
52890cc6-5f5e,WBA7F0C53JGM23794,57791,26612,1K5179,2018,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,parks chevrolet huntersville,15235 Statesville Road,Huntersville,NC
e534962b-561a,WDDUG8FBXFA111717,42000,59670,J146,2015,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,allcars,1723 Ogden Ave,Downers Grove,IL
c009cf0f-c58f,WBY7Z4C59JVD96275,28999,22796,VU27334,2018,BMW,i3,s,Hatchback,Car,RWD,Automatic,Electric / Premium Unleaded,0.6,I,berlin city auto group,545 Main St,Gorham,NH
7d19f385-8337,5YMKT6C34H0X20641,60495,41927,B67987B,2017,BMW,X5 M,Base,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,bmw of milwaukee north,5990 N Green Bay Ave,Milwaukee,WI
10622b13-f387,ZAM45VLA9J0255845,80995,18651,J0255845,2018,Maserati,GranTurismo,MC,Coupe,Car,RWD,Automatic,Premium Unleaded,4.7,V,maserati of wilmington pike,99 Wilmington Pike,Chadds Ford,PA
18965eb9-c854,1GNDT13S182250124,,162260,RP26906A,2008,Chevrolet,TrailBlazer,2FL,SUV,Truck,4WD,Automatic,Unleaded,4.2,I,kunes country chevrolet of morrison,627 Lincoln Way,Morrison,IL
97b53497-7e0b,YV1CZ91H031020351,,199794,101206A,2003,Volvo,XC90,Base,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,I,barts car store inc,4507 South Scatterfield Road #,Anderson,IN
9f91bed3-8e3b,5UXCX4C59KLB39473,94995,11118,P18967,2019,BMW,X7,50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,open road bmw of edison,720 1,Edison,NJ
2899d7c8-a751,KL8CD6S94EC586880,6990,95487,PTA353605B,2014,Chevrolet,Spark,1LT,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,feldman chevrolet of highland,3372 W Highland Rd,Highland,MI
90d1652d-8e00,WDDXK8CB9HA023941,89777,37130,P51394,2017,Mercedes-Benz,S-Class,S550,Convertible,Car,RWD,Automatic,Premium Unleaded,4.7,V,jeff gordon chevrolet,228 S College Road,Wilmington,NC
20aea956-2324,JTHBN36F640170990,,171139,C130670A,2004,Lexus,LS,430,Sedan,Car,RWD,Automatic,Premium Unleaded,4.3,V,cecil atkission ford del rio,2700 Veterans Blvd,Del Rio,TX
bfc67a39-d704,1FMJU1J53CEF54516,13491,135766,F39211,2012,Ford,Expedition,XLT,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,cummins auto group,1300 North Airport Road,Weatherford,OK
c21ef12f-67b0,5TDBT44A05S235156,6998,259510,NRT8084A,2005,Toyota,Sequoia,SR5,SUV,Truck,4WD,Automatic,Unleaded,4.7,V,john hirsch's cambridge motors chrysler jeep dodge ram,700 Garfield St S,Cambridge,MN
aaa2cc9a-52c5,1GCWGFCF9F1202203,25995,87628,F1202203T,2015,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,gresham toyota,950 Ne Hogan Drive,Gresham,OR
ab9134b8-ea46,WDDLJ7GB4HA192920,79770,12155,MU17547,2017,Mercedes-Benz,CLS-Class,AMG® CLS63,Coupe,Car,4WD,Automatic,Premium Unleaded,5.5,V,germain automotive group,5711 Scarborough Blvd,Columbus,OH
d12827a4-5669,KL8CD6S98DC626635,8500,58128,K802829A,2013,Chevrolet,Spark,1LT,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,jim shorkey auto group,185 Colonial Manor Rd.,Irwin,PA
928966be-2f6d,3C6UR5HJ6LG251985,53991,3128,P1966A,2020,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,stokes volkswagen,3491 Ashley Phosphate Road,Charleston,SC
a5b2ff25-2fd5,5UXFE83559L171838,10500,107817,,2009,BMW,X5,xDrive48i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.8,V,ultimate auto sales,284 W Old Country Rd,Hicksville,NY
36ed5462-8860,JTJBT20X560102442,13500,191053,60102442,2006,Lexus,GX,470,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,crown chrysler dodge jeep,3710 W Wendover Ave,Greensboro,NC
046c1196-5efd,ZACNJBC19KPK64105,,10941,6P21001B,2019,Jeep,Renegade,Trailhawk,SUV,Truck,4WD,Automatic,Unleaded,1.3,I,fremont volkswagen casper,6001 E 2nd,Casper,WY
c8b49ffd-d200,1GCPTDE11G1375401,35700,57070,,2016,Chevrolet,Colorado,Z71,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,performance cars niceville,1010 John Sims Pkwy,Niceville,FL
a1501977-477c,1FMJU1J53EEF09613,25995,96316,T21662B,2014,Ford,Expedition,XLT,SUV,Truck,4WD,Automatic,E85 / Unleaded,5.4,V,crossroads ford south boston,1011 Commerce Lane,South Boston,VA
f0f1cb54-a2d3,3C6MR5AJ4LG160529,40996,3005,N21062A,2020,RAM,Ram 2500 Pickup,Tradesman,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,"junge lincoln, inc.",1200 Boyson Road,Hiawatha,IA
6d66fa84-03d4,1GCPTDE14L1100082,37371,33257,T21043A,2020,Chevrolet,Colorado,Z71,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,bergstrom nissan,3265 S Washburn St,Oshkosh,WI
33a3c05b-94b6,5UXKR6C58E0C03073,22490,96957,C03073,2014,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,vmotors,3209 Jeanetta St B,Houston,TX
87079c27-2cb3,WDDUG8FB8FA176064,32995,70719,176064,2015,Mercedes-Benz,S-Class,S550,Sedan,Car,4WD,Automatic,Premium Unleaded,4.7,V,tr auto group,,Woodbridge,NJ
46b5f940-0d90,3C6UR5PJ5HG628072,56982,60568,HG628072H,2017,RAM,Ram 2500 Pickup,Laramie Longhorn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,I,lithia auto stores,150 North Bartlett,Medford,OR
82fb53e4-5dd3,ML32F3FJ8KHF15069,10550,9,MF15069,2019,Mitsubishi,Mirage G4,ES,Sedan,Car,FWD,Manual,Unleaded,1.2,I,bill holt motors,113 Highland Crossing,Ellijay,GA
6558aa5e-16db,ZACNJBB1XKPK43345,24093,9225,1DW9869,2019,Jeep,Renegade,Altitude Package,SUV,Truck,4WD,Automatic,Premium Unleaded; Unleaded,1.3,I,ken garff used,3500 S Bangerter Hwy,West Valley City,UT
ed8f8bd2-9e28,WP0CB2A78JL190886,,15495,94496,2018,Porsche,Panamera,S,Wagon,Car,4WD,Automatic,Premium Unleaded,2.9,V,"len stoler ford, inc.",11275 Reisterstown,Owings Mills,MD
76a22418-bda7,ZACNJBC11KPJ95751,32140,21486,J21036A,2019,Jeep,Renegade,Trailhawk,SUV,Truck,4WD,Automatic,Unleaded,1.3,I,melloy brothers auto group,7707 Lomas Blvd Ne,Albuquerque,NM
cd91a71d-582e,4JGDA0EB8FA552188,24000,69188,L04012A,2015,Mercedes-Benz,M-Class,ML250,SUV,Truck,4WD,Automatic,Diesel,2.1,I,sewell ford,4400 Parks Legado Road,Odessa,TX
d6895a21-7193,3D7LA38673G712192,6188,328891,5712192,2003,Dodge,Ram 3500 Pickup,SLT,Pickup,Truck,RWD,Manual,Diesel,5.9,I,arcadia chevrolet buick,210 S Brevard Ave,Arcadia,FL
5f125ef1-268e,1GCSGAFXXB1176100,,166067,10507,2011,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,Unleaded,4.3,V,jema auto sales,11602 State Highway 249,Houston,TX
915bdb7a-42fc,WBA6F5C57JD997163,69500,15017,JD997163,2018,BMW,6 Series Convertible,650i,Convertible,Car,RWD,Automatic,Premium Unleaded,4.4,V,courtesy toyota,9210 Adamo Drive,Tampa,FL
8e4b83bb-02d2,WBA7F0C5XKGM25558,67000,4885,P9474,2019,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,grieco toyota,415 Taunton Ave,East Providence,RI
242fa7b6-445d,WBA7F0C54KGM25359,61999,19690,SKGM25359,2019,BMW,7 Series,750i,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,momentum volvo cars,10150 Southwest Freeway,Houston,TX
8de38983-6aaf,KL8CB6S92DC500714,3995,145096,HM1213,2013,Chevrolet,Spark,LS,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,ride of your dreams llc,25 Denby Avenue,Lakewood,NJ
16ed4309-f5d8,5UXFE83518L167588,8999,167058,6603A,2008,BMW,X5,4.8i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.8,V,winners circle,702 West O Street,Lincoln,NE
5432175c-bdce,2CKDL73F466207355,5995,253000,6D1897E,2006,Pontiac,Torrent,Base,SUV,Truck,4WD,Automatic,Unleaded,3.4,V,sid dillon buick - lincoln,2627 Kendra Lane,Lincoln,NE
5f7d7f18-26eb,3C6UR5DJ4GG340966,36846,109513,G211480C,2016,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,medina auto mall cdjr,3205 Medina Road,Medina,OH
f00f39d2-3f53,1G1AT18H097253795,,140754,3795,2009,Chevrolet,Cobalt,LT,Coupe,Car,FWD,Automatic,Unleaded,2.2,I,cook auto sales,8580 Hwy 51 N,Southaven,MS
326cb02d-dda1,WDDXJ8FBXGA018891,64900,23860,C1532,2016,Mercedes-Benz,S-Class,S550,Coupe,Car,4WD,Automatic,Premium Unleaded,4.7,V,cartopia,897 Route 22 West,Plainfield,NJ
9e9c20e4-2b48,KL8CD6S95FC719003,7995,105865,C719003P,2015,Chevrolet,Spark,1LT,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,central chevrolet,3207 Stadium Blvd,Jonesboro,AR
bfcefd8c-eee2,5UXCX4C55KLB40295,85959,22010,Q3667,2019,BMW,X7,50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,zeigler ford of lowell,11979 E Fulton Rd,Lowell,MI
47ca5064-f02f,1B3JZ65ZX6V100091,45000,19112,S0091,2006,Dodge,Viper,SRT-10,Convertible,Car,RWD,Manual,Premium Unleaded,8.3,V,alpha motorsports,410 Hudgins Rd,Fredericksburg,VA
b047456b-349a,WP1AB29P99LA44647,14344,105058,A44647Z,2009,Porsche,Cayenne,S,SUV,Truck,4WD,Automatic,Premium Unleaded,4.8,V,nimnicht isuzu trucks,11491 Philips Hwy,Jacksonville,FL
adba281a-67a1,3D7KU28C73G800775,9995,138000,03U775,2003,Dodge,Ram 2500 Pickup,ST,Pickup,Truck,4WD,Manual,Diesel,5.9,I,scott peterson motors,30 5th Ave,Belle Fourche,SD
f8a3cfb5-c4ef,5UXKR6C53E0J71808,33860,60262,M196027A,2014,BMW,X5,xDrive50i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.4,V,darrell waltrip buick gmc,1440 Murfreesboro Road,Franklin,TN
4bbfc66e-8573,WP1AB2AY1KDA62497,76999,7413,33SLP0067,2019,Porsche,Cayenne,S,SUV,Truck,4WD,Automatic,Premium Unleaded,2.9,V,flow mini of raleigh,5600 Capital Blvd,Raleigh,NC
ebb8bc00-d965,1FMJU1K57DEF27514,17495,83851,9619,2013,Ford,Expedition,Limited,SUV,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,a&a auto llc,3475 S Federal Blvd,Englewood,CO
f52437ab-c1fe,KL8CD6S96EC409148,6350,105000,409148,2014,Chevrolet,Spark,1LT,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,gable auto sales,201 Harrison St.,American Falls,ID
ac9d380d-8957,1FD8W3HN4MED58418,,,C758W3H2,2021,Ford,F-350 Super Duty Chassis Cab,XL,Chassis Cab,Truck,4WD,Automatic,Unleaded,7.3,V,berglund mazda,834 E. Main Street,Salem,VA
ef70b4f9-ce7e,2G4WS52J241295406,,249797,21005B,2004,Buick,Century,Base,Sedan,Car,FWD,Automatic,Unleaded,3.1,V,zumbrota ford,1660 Main Street,Zumbrota,MN
6f4e7f33-fee8,ML32A3HJ8EH016611,6300,73166,,2014,Mitsubishi,Mirage,DE,Hatchback,Car,FWD,Manual,Unleaded,1.2,I,shift,4050 E Marginal Way S,Seattle,WA
d50acb11-91a4,4JGDF7DE5HA831011,54998,38907,M210333A,2017,Mercedes-Benz,GLS-Class,GLS550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,west herr hyundai,5485 Transit Road,Williamsville,NY
96cbc27c-0d3f,1G1ND52F05M212222,3250,167570,T896524C,2005,Chevrolet,Classic,Base,Sedan,Car,FWD,Automatic,Unleaded,2.2,I,peterson's dodge chrysler jeep ram,5801 East Gate Blvd,Nampa,ID
e2fe1e6e-a3c4,3C6UR5DJ9JG296048,37494,117973,JG296048,2018,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,holman lincoln turnersville,3641 Route 42 South,Turnersville,NJ
c2a78fa7-48c3,4JGDF7DE9JB161561,55240,64287,621576A,2018,Mercedes-Benz,GLS-Class,GLS550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,walker mazda,1616 Macarthur Drive,Alexandria,LA
34bd23c6-719f,1GCZGTCA2D1132282,13850,128340,4976,2013,Chevrolet,Express Cargo,Work Van,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,4.8,V,hillside auto plaza,12919 Metropolitan Ave,Kew Gardens,NY
fde16abf-f2f6,3C6UR5GJ4LG248584,61800,13021,FN4654,2020,RAM,Ram 2500 Pickup,Laramie Longhorn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,supreme auto group,400 East Howze Beach Rd.,Slidell,LA
bee634c7-edb3,KL79MMS27MB094726,21988,,MB094726,2021,Chevrolet,Trailblazer,LS,SUV,Truck,FWD,Automatic,Unleaded,1.2,I,penskecars.com,2555 Telegraph Road,Bloomfield,MI
91e7de19-45db,1GCPTDE18J1253870,38545,52754,253870,2018,Chevrolet,Colorado,Z71,Pickup,Truck,4WD,Automatic,Diesel,2.8,I,car town 1,11 Louisville Avenue,Monroe,LA
bcd47980-cced,4USFE83597LZ37126,9789,105101,22813B,2007,BMW,X5,4.8i,SUV,Truck,4WD,Automatic,Premium Unleaded,4.8,V,toyota of olympia,6969 Tyee Drive Sw,Tumwater,WA
0eefa0bd-2650,WDBSK7BA0BF163473,32999,29414,P67890A,2011,Mercedes-Benz,SL-Class,SL550,Roadster,Car,RWD,Automatic,Premium Unleaded,5.5,V,stevenson hendrick mazda wilmington,5911 Market Street,Wilmington,NC
bbe149a2-91ed,1FTNS24L59DA25899,17999,49974,31905,2009,Ford,E-Series Econoline Van,Commercial,Cargo Van,Truck,RWD,Automatic,E85 / Unleaded,5.4,V,"terry's ford of peotone, inc.",363 North Harlem,Peotone,IL
01e8c84d-ef76,3C6UR5DJ0LG156148,45988,38146,DP5951,2020,RAM,Ram 2500 Pickup,Big Horn,Pickup,Truck,4WD,Automatic,Unleaded,6.4,V,denny menholt ford,50 Ford Lane,Butte,MT
ad163dbe-f006,MAJ3P1TE2JC221482,16996,16018,F3N221482,2018,Ford,Ecosport,SE,Crossover,Truck,FWD,Automatic,Unleaded,1,I,mercedes-benz of mishawaka,4004 North Grape Road,Mishawaka,IN
07813bda-58c6,1D3HE38P59S785227,11000,93276,M05856A,2009,Dodge,Dakota,Big Horn,Pickup,Truck,RWD,Automatic,E85 / Unleaded,4.7,V,east bay mini,4340 Rosewood Dr,Pleasanton,CA
2082541f-f580,WBAKB83509CY59851,10895,110985,,2009,BMW,7 Series,750Li,Sedan,Car,RWD,Automatic,Premium Unleaded,4.4,V,car champs,14221 Alief Clodine Road A,Houston,TX
4f4eaf21-2c8c,9BWBP61JX24004010,6990,132904,4005402,2002,Volkswagen,Golf,GL,Hatchback,Car,FWD,Automatic,Diesel,1.9,I,autoright motors lake stevens,7304 10Th Street Southeast,Lake Stevens,WA
935d3bbb-85a1,4JGDF7DE2JB133942,65999,35440,JB133942,2018,Mercedes-Benz,GL-Class,GL550,SUV,Truck,4WD,Automatic,Premium Unleaded,4.7,V,coggin nissan,10600 Atlantic Blvd,Jacksonville,FL
fa67078d-277b,1G4HC5EM2BU115502,9999,59020,31300,2011,Buick,Lucerne,CXL,Sedan,Car,FWD,Automatic,E85 / Unleaded,3.9,V,bowser nissan,1001 Clairton Boulevard,Pleasant Hills,PA
7920e296-4494,ML32A5HJ0KH015279,10555,34280,HLU021429B,2019,Mitsubishi,Mirage,LE,Hatchback,Car,FWD,Automatic,Unleaded,1.2,I,honda of tomball,22727 State Highway 249,Tomball,TX
dc187ef1-9550,ZFF77XJA6G0217462,169896,16646,VU-75077A,2016,Ferrari,California T,Base,Convertible,Car,RWD,Automatic,Premium Unleaded,3.9,V,braman motorcars,2801 Okeechobee Boulevard,West Palm Beach,FL
17275188-fa53,1GNDS13S722170188,,236638,7T170188,2002,Chevrolet,TrailBlazer,LT,SUV,Truck,RWD,Automatic,Unleaded,4.2,I,vaughn ford lincoln,835 Highway 165 South,Oakdale,LA
